date,time,amp1,amp2,amp3,v1,v2,v3
04.08.22,20:00:01,0.08,0.00,0.04,27.74,28.74,26.30
04.08.22,21:00:01,0.01,0.09,0.05,11.07,9.91,8.83
04.08.22,22:00:01,0.01,0.09,0.05,0.27,0.07,0.02
04.08.22,23:00:01,0.01,0.09,0.05,0.45,0.13,0.01
05.08.22,00:00:02,0.02,0.09,0.05,0.56,0.17,0.03
05.08.22,01:00:01,0.02,0.09,0.05,0.68,0.22,0.04
05.08.22,02:00:02,0.02,0.10,0.06,0.61,0.19,0.04
05.08.22,03:00:01,0.02,0.10,0.06,0.68,0.26,0.05
05.08.22,04:00:01,0.02,0.10,0.06,1.87,1.07,0.70
05.08.22,05:00:01,0.02,0.09,0.06,24.32,23.01,21.04
05.08.22,06:00:01,0.19,0.09,0.06,28.33,26.04,23.68
05.08.22,07:00:01,0.58,0.40,0.06,28.05,26.38,23.97
05.08.22,08:00:01,2.01,1.37,0.06,31.34,27.73,25.29
05.08.22,09:00:01,3.87,3.37,0.06,33.41,32.65,30.02
05.08.22,10:00:01,4.67,3.44,0.05,32.78,34.22,31.51
05.08.22,11:00:01,3.82,2.93,0.05,32.64,34.47,31.84
05.08.22,13:00:01,3.08,1.72,0.05,32.74,35.77,33.30
05.08.22,14:00:01,2.44,0.87,0.05,33.83,36.88,34.37
05.08.22,15:00:01,2.22,0.83,0.05,35.19,37.04,34.57
05.08.22,16:00:01,2.14,0.80,0.05,34.43,36.83,34.22
05.08.22,17:00:02,1.74,0.82,0.05,30.60,35.44,32.86
05.08.22,18:00:01,1.38,0.78,0.05,30.31,35.78,33.12
05.08.22,19:00:01,0.43,0.43,0.04,27.77,29.52,27.12
05.08.22,20:00:01,0.10,0.04,0.05,28.37,28.82,26.45
05.08.22,21:00:01,0.02,0.10,0.06,11.08,10.36,9.23
05.08.22,22:00:01,0.02,0.10,0.06,0.05,0.03,0.00
05.08.22,23:00:01,0.02,0.10,0.06,0.58,0.21,0.00
06.08.22,00:00:01,0.02,0.10,0.06,0.48,0.16,0.00
06.08.22,01:00:01,0.02,0.10,0.06,0.37,0.10,0.00
06.08.22,02:00:01,0.02,0.10,0.07,0.52,0.17,0.00
06.08.22,03:00:01,0.03,0.10,0.06,0.58,0.20,0.00
06.08.22,04:00:01,0.03,0.10,0.06,1.42,0.76,0.40
06.08.22,05:00:01,0.02,0.09,0.07,24.11,22.71,20.79
06.08.22,06:00:02,0.18,0.07,0.07,27.46,26.14,23.91
06.08.22,07:00:01,0.64,0.44,0.07,27.90,26.50,24.20
06.08.22,08:00:01,1.03,0.79,0.07,28.70,27.23,24.85
06.08.22,09:00:01,2.56,2.01,0.07,31.54,30.97,28.43
06.08.22,10:00:01,3.99,2.44,0.06,32.63,35.24,32.55
06.08.22,11:00:01,4.95,1.24,0.06,32.01,37.57,34.78
06.08.22,12:00:01,3.78,1.11,0.06,32.93,37.25,34.50
06.08.22,13:00:01,2.82,1.01,0.06,34.64,37.28,34.51
06.08.22,14:00:01,2.55,0.93,0.06,34.99,36.94,34.19
06.08.22,15:00:01,2.10,0.91,0.06,31.47,35.86,33.13
06.08.22,16:00:01,1.80,0.84,0.06,33.97,35.71,32.99
06.08.22,17:00:01,1.77,0.81,0.05,34.18,36.44,33.75
06.08.22,18:00:01,1.15,0.76,0.05,30.26,34.55,32.13
06.08.22,19:00:01,0.37,0.37,0.05,27.75,29.50,27.16
06.08.22,20:00:01,0.07,0.01,0.06,28.50,28.79,26.49
06.08.22,21:00:01,0.03,0.10,0.06,10.63,9.80,8.74
06.08.22,22:00:02,0.03,0.10,0.06,0.03,0.05,0.01
06.08.22,23:00:01,0.03,0.10,0.07,0.00,0.02,0.00
07.08.22,00:00:01,0.03,0.11,0.07,0.00,0.02,0.00
07.08.22,01:00:01,0.03,0.11,0.07,0.00,0.02,0.00
07.08.22,02:00:01,0.03,0.11,0.07,0.00,0.02,0.00
07.08.22,03:00:01,0.04,0.11,0.07,0.03,0.04,0.00
07.08.22,04:00:01,0.04,0.11,0.07,1.75,0.91,0.59
07.08.22,05:00:01,0.03,0.09,0.08,25.52,23.39,21.54
07.08.22,06:00:01,0.26,0.12,0.08,27.72,26.01,23.93
07.08.22,07:00:01,0.68,0.51,0.08,27.67,26.54,24.38
07.08.22,08:00:01,2.05,1.38,0.08,31.97,30.07,27.72
07.08.22,09:00:01,3.03,2.40,0.08,32.07,32.91,30.40
07.08.22,10:00:01,3.80,2.91,0.07,31.64,33.19,30.64
07.08.22,11:00:02,3.80,2.90,0.07,31.52,33.77,31.26
07.08.22,12:00:01,3.37,2.84,0.07,33.03,34.41,31.85
07.08.22,13:00:01,2.78,3.91,0.07,33.78,33.56,31.08
07.08.22,14:00:01,2.37,3.12,0.07,33.81,33.70,31.22
07.08.22,15:00:02,2.10,1.01,0.06,33.98,36.44,33.88
07.08.22,16:00:01,1.94,0.91,0.06,34.51,36.67,34.05
07.08.22,17:00:01,1.92,0.83,0.05,35.26,37.29,34.67
07.08.22,18:00:01,1.33,0.77,0.04,32.41,36.38,33.81
07.08.22,20:00:01,0.21,0.18,0.05,28.05,28.88,26.70
07.08.22,21:00:01,0.03,0.10,0.06,9.95,8.95,7.95
07.08.22,22:00:01,0.03,0.10,0.06,0.03,0.08,0.00
07.08.22,23:00:01,0.03,0.11,0.07,0.00,0.04,0.00
08.08.22,00:00:01,0.03,0.11,0.07,0.00,0.03,0.00
08.08.22,02:00:01,0.04,0.11,0.07,0.00,0.03,0.00
08.08.22,03:00:01,0.04,0.11,0.07,0.00,0.03,0.00
08.08.22,04:00:01,0.04,0.11,0.08,1.60,0.82,0.50
08.08.22,05:00:01,0.01,0.09,0.08,24.96,23.06,21.15
08.08.22,06:00:01,0.36,0.18,0.08,27.97,26.30,24.15
08.08.22,07:00:01,0.72,0.42,0.08,29.89,26.53,24.30
08.08.22,08:00:01,1.59,0.45,0.07,34.54,26.56,24.29
08.08.22,09:00:01,3.07,2.61,0.08,35.09,31.23,28.74
08.08.22,10:00:02,4.54,2.02,0.07,33.55,36.53,33.83
08.08.22,11:00:02,4.51,1.34,0.07,33.87,36.67,33.99
08.08.22,12:00:01,3.43,1.16,0.07,34.47,36.30,33.64
08.08.22,13:00:01,2.93,1.04,0.07,34.57,36.03,33.36
08.08.22,14:00:01,2.32,0.95,0.07,34.76,35.78,33.10
08.08.22,15:00:01,2.15,0.90,0.07,34.84,35.91,33.22
08.08.22,16:00:01,2.05,0.87,0.06,34.68,35.77,33.11
08.08.22,17:00:01,1.99,0.87,0.05,34.61,36.04,33.40
08.08.22,18:00:01,1.36,0.80,0.04,31.50,35.09,32.48
08.08.22,19:00:01,0.36,0.37,0.05,27.66,29.32,26.96
08.08.22,20:00:01,0.07,0.01,0.06,28.09,28.66,26.33
08.08.22,21:00:01,0.02,0.10,0.06,8.51,7.39,6.48
08.08.22,22:00:02,0.03,0.10,0.06,0.03,0.11,0.01
08.08.22,23:00:01,0.03,0.10,0.07,0.00,0.06,0.00
09.08.22,00:00:01,0.03,0.11,0.07,0.00,0.04,0.00
09.08.22,01:00:01,0.03,0.11,0.07,0.00,0.04,0.00
09.08.22,02:00:02,0.03,0.11,0.07,0.00,0.03,0.00
09.08.22,03:00:01,0.03,0.11,0.07,0.00,0.03,0.00
09.08.22,05:00:01,0.02,0.10,0.07,12.96,11.54,10.40
09.08.22,06:00:01,0.32,0.14,0.08,28.60,26.11,23.86
09.08.22,07:00:01,1.04,0.60,0.08,29.48,26.61,24.26
09.08.22,08:00:01,2.17,1.12,0.08,35.78,27.27,24.87
09.08.22,09:00:01,3.14,2.70,0.08,34.81,30.93,28.38
09.08.22,10:00:02,4.34,4.06,0.07,33.46,33.90,31.29
09.08.22,11:00:02,4.05,3.39,0.07,34.11,35.20,32.62
09.08.22,12:00:02,3.28,3.61,0.07,34.17,34.42,31.86
09.08.22,14:00:01,2.65,3.10,0.06,33.72,33.11,30.61
09.08.22,15:00:01,2.22,0.97,0.05,34.44,35.71,33.13
09.08.22,16:00:01,2.12,0.91,0.05,34.54,35.68,33.09
09.08.22,17:00:01,2.09,0.87,0.04,34.35,35.95,33.36
09.08.22,18:00:01,1.49,0.84,0.03,31.23,35.30,32.74
09.08.22,19:00:01,0.42,0.41,0.04,27.82,29.50,27.16
09.08.22,20:00:01,0.05,0.02,0.05,27.23,27.08,24.84
09.08.22,21:00:01,0.02,0.09,0.06,4.91,3.79,3.21
09.08.22,22:00:01,0.02,0.09,0.06,0.25,0.05,0.00
09.08.22,23:00:01,0.02,0.10,0.06,0.22,0.05,0.00
10.08.22,00:00:02,0.02,0.10,0.06,0.27,0.07,0.00
10.08.22,01:00:01,0.03,0.10,0.06,0.10,0.04,0.00
10.08.22,02:00:01,0.03,0.11,0.07,0.03,0.04,0.00
10.08.22,04:00:01,0.03,0.11,0.07,0.43,0.17,0.01
10.08.22,05:00:01,0.03,0.11,0.07,18.38,17.42,15.61
10.08.22,06:00:01,0.16,0.06,0.07,27.92,26.09,23.82
10.08.22,07:00:01,0.88,0.62,0.08,28.48,26.80,24.45
10.08.22,08:00:01,2.06,1.44,0.07,31.21,29.35,26.86
10.08.22,09:00:01,1.73,1.35,0.07,29.96,28.89,26.42
10.08.22,10:00:01,1.49,1.20,0.07,29.61,28.26,25.83
10.08.22,11:00:01,3.49,2.31,0.07,30.72,32.07,29.54
10.08.22,12:00:01,2.16,1.88,0.07,31.45,32.57,30.03
10.08.22,13:00:01,2.10,1.07,0.06,33.35,36.41,33.74
10.08.22,14:00:01,0.03,0.91,0.06,37.06,36.81,34.12
10.08.22,15:00:01,0.03,0.85,0.06,36.85,36.65,33.98
10.08.22,16:00:01,0.02,0.82,0.06,36.69,36.38,33.77
10.08.22,17:00:01,0.02,0.80,0.05,36.87,36.55,33.92
10.08.22,18:00:01,0.02,0.82,0.06,36.45,34.58,32.01
10.08.22,19:00:01,0.02,0.64,0.06,35.99,31.92,29.45
10.08.22,20:00:01,0.02,0.02,0.06,29.67,27.58,25.26
10.08.22,21:00:01,0.02,0.10,0.06,5.08,3.84,3.23
10.08.22,22:00:01,0.03,0.10,0.07,0.15,0.06,0.00
10.08.22,23:00:01,0.03,0.10,0.07,0.12,0.18,0.00
11.08.22,01:00:01,0.03,0.11,0.07,0.11,0.20,0.00
11.08.22,02:00:01,0.03,0.11,0.07,0.01,0.11,0.00
11.08.22,03:00:01,0.03,0.11,0.07,0.00,0.05,0.00
11.08.22,04:00:01,0.03,0.11,0.07,0.77,0.37,0.13
11.08.22,05:00:01,0.01,0.09,0.08,22.93,20.83,18.89
11.08.22,06:00:01,0.27,0.15,0.08,27.76,26.18,24.02
11.08.22,07:00:01,0.67,0.37,0.07,29.79,26.36,24.15
11.08.22,08:00:01,1.55,0.55,0.07,34.26,26.65,24.37
11.08.22,09:00:01,2.91,2.60,0.07,34.85,30.36,27.87
11.08.22,10:00:01,0.73,4.80,0.07,36.44,32.81,30.26
11.08.22,11:00:01,0.03,3.68,0.07,36.63,34.67,32.00
11.08.22,12:00:01,0.03,3.60,0.07,36.29,34.35,32.14
11.08.22,13:00:01,0.03,0.94,0.06,36.60,36.24,34.00
11.08.22,14:00:01,0.03,0.88,0.06,37.03,36.59,34.44
11.08.22,15:00:01,0.02,0.81,0.06,37.04,36.64,34.66
11.08.22,16:00:01,0.02,0.79,0.05,36.96,36.65,34.62
11.08.22,17:00:01,0.01,0.79,0.05,36.61,35.91,33.88
11.08.22,18:00:01,0.02,0.75,0.05,35.95,32.02,30.12
11.08.22,19:00:01,0.04,0.24,0.06,32.08,29.28,27.43
11.08.22,20:00:01,0.08,0.00,0.06,26.90,27.24,25.45
11.08.22,21:00:01,0.02,0.10,0.06,5.91,4.92,4.34
11.08.22,22:00:01,0.02,0.10,0.06,0.22,0.13,0.01
11.08.22,23:00:01,0.02,0.10,0.07,0.09,0.17,0.00
12.08.22,00:00:01,0.03,0.11,0.07,0.26,0.40,0.03
12.08.22,01:00:01,0.03,0.11,0.07,0.31,0.49,0.07
12.08.22,02:00:01,0.03,0.11,0.07,0.26,0.46,0.05
12.08.22,03:00:01,0.03,0.11,0.08,0.10,0.23,0.00
12.08.22,04:00:01,0.03,0.11,0.07,0.68,0.36,0.09
12.08.22,05:00:01,0.02,0.10,0.08,21.35,20.25,18.30
12.08.22,06:00:01,0.28,0.13,0.08,26.43,26.14,23.89
12.08.22,07:00:01,1.09,0.69,0.07,29.29,26.92,24.58
12.08.22,08:00:01,1.67,0.71,0.07,33.57,27.25,24.86
12.08.22,10:00:01,1.92,2.33,0.07,35.23,32.85,30.25
12.08.22,11:00:01,0.03,1.20,0.07,36.51,36.29,33.64
12.08.22,12:00:02,0.03,1.01,0.06,36.28,36.03,33.42
12.08.22,13:00:01,0.03,0.94,0.06,36.05,35.65,33.05
12.08.22,14:00:01,0.02,0.92,0.06,36.29,35.90,33.28
12.08.22,15:00:02,0.02,0.92,0.06,36.26,35.85,33.22
12.08.22,16:00:01,0.01,0.90,0.05,36.24,35.87,33.26
12.08.22,17:00:01,0.01,0.86,0.05,36.43,36.07,33.42
12.08.22,18:00:01,0.01,0.86,0.05,36.15,35.25,32.67
12.08.22,19:00:01,0.01,0.34,0.05,34.66,30.01,27.62
12.08.22,20:00:01,0.00,0.05,0.06,26.76,27.42,25.13
12.08.22,21:00:01,0.02,0.10,0.06,4.01,2.73,2.27
12.08.22,22:00:01,0.02,0.10,0.06,0.17,0.07,0.00
12.08.22,23:00:01,0.02,0.10,0.06,0.23,0.12,0.00
13.08.22,00:00:01,0.02,0.10,0.07,0.20,0.09,0.00
13.08.22,01:00:01,0.03,0.11,0.07,0.19,0.07,0.00
13.08.22,02:00:01,0.03,0.11,0.07,0.19,0.09,0.00
13.08.22,03:00:01,0.03,0.11,0.07,0.20,0.13,0.00
13.08.22,04:00:01,0.03,0.11,0.07,0.55,0.31,0.04
13.08.22,05:00:01,0.02,0.09,0.07,20.80,19.39,17.57
13.08.22,06:00:01,0.32,0.12,0.07,26.86,25.99,23.82
13.08.22,07:00:01,0.03,0.53,0.07,37.49,26.54,24.33
13.08.22,09:00:01,0.03,1.79,0.07,37.97,29.40,26.94
13.08.22,10:00:01,0.03,4.63,0.07,37.21,33.04,30.40
13.08.22,11:00:01,0.03,3.66,0.07,36.95,34.89,32.19
13.08.22,12:00:01,0.02,3.73,0.06,36.35,34.33,31.67
13.08.22,13:00:01,0.03,3.98,0.06,36.22,33.98,31.37
13.08.22,14:00:01,0.02,4.35,0.06,36.23,33.62,31.03
13.08.22,15:00:01,0.01,4.27,0.05,35.98,33.31,30.78
13.08.22,16:00:01,0.01,1.35,0.04,36.16,35.47,32.84
13.08.22,17:00:01,0.00,1.08,0.04,36.30,35.53,32.89
13.08.22,18:00:01,0.01,0.78,0.04,35.86,30.87,28.46
13.08.22,19:00:01,0.01,0.29,0.05,34.89,29.14,26.85
13.08.22,20:00:01,0.01,0.05,0.05,27.42,25.42,23.28
13.08.22,21:00:01,0.02,0.09,0.05,3.96,2.51,2.06
13.08.22,22:00:01,0.02,0.09,0.06,0.06,0.03,0.00
13.08.22,23:00:01,0.02,0.10,0.06,0.14,0.08,0.00
14.08.22,00:00:01,0.02,0.10,0.06,0.23,0.18,0.00
14.08.22,01:00:01,0.02,0.10,0.07,0.32,0.27,0.01
14.08.22,02:00:01,0.03,0.10,0.07,0.35,0.32,0.03
14.08.22,03:00:01,0.03,0.10,0.07,0.31,0.29,0.02
14.08.22,04:00:01,0.03,0.10,0.07,0.72,0.40,0.11
14.08.22,05:00:01,0.02,0.09,0.07,20.44,19.39,17.52
14.08.22,06:00:01,0.10,0.15,0.07,31.03,26.17,23.97
14.08.22,07:00:01,0.03,0.63,0.07,37.23,26.81,24.56
14.08.22,09:00:01,0.03,2.16,0.07,37.72,32.10,29.65
14.08.22,10:00:01,0.03,2.22,0.06,37.28,35.75,33.13
14.08.22,11:00:01,0.03,1.10,0.06,36.68,36.50,33.83
14.08.22,12:00:01,0.02,0.98,0.06,36.45,36.22,33.54
14.08.22,13:00:01,0.02,0.90,0.06,36.40,36.13,33.45
14.08.22,15:00:01,0.02,0.83,0.06,36.45,36.13,33.74
14.08.22,16:00:01,0.02,0.79,0.06,36.85,36.39,34.19
14.08.22,17:00:01,0.02,0.81,0.05,36.27,34.92,32.87
14.08.22,18:00:01,0.02,0.80,0.05,36.38,34.91,32.82
14.08.22,19:00:01,0.02,0.20,0.05,34.01,29.22,27.31
14.08.22,20:00:01,0.02,0.06,0.05,27.93,26.81,24.95
14.08.22,21:00:01,0.02,0.09,0.06,2.74,1.78,1.46
14.08.22,22:00:01,0.03,0.10,0.06,0.00,0.02,0.00
14.08.22,23:00:01,0.03,0.10,0.06,0.04,0.03,0.00
15.08.22,01:00:01,0.02,0.10,0.07,0.19,0.12,0.00
15.08.22,02:00:01,0.03,0.11,0.07,0.30,0.25,0.00
15.08.22,03:00:01,0.03,0.10,0.07,0.33,0.29,0.01
15.08.22,04:00:01,0.03,0.11,0.07,0.55,0.38,0.05
15.08.22,05:00:01,0.02,0.10,0.07,18.84,18.01,16.28
15.08.22,06:00:02,0.29,0.14,0.07,25.49,26.04,23.98
15.08.22,07:00:01,0.26,0.56,0.07,33.54,26.67,24.54
15.08.22,08:00:01,0.03,0.78,0.07,37.92,26.99,24.80
15.08.22,09:00:01,0.03,2.55,0.07,37.35,30.17,27.83
15.08.22,11:00:01,0.03,4.03,0.07,36.81,33.97,31.43
15.08.22,12:00:01,0.03,3.49,0.06,36.41,34.44,31.86
15.08.22,13:00:01,0.02,1.20,0.06,36.15,35.55,32.92
15.08.22,14:00:01,0.02,0.89,0.06,36.07,35.61,32.98
15.08.22,15:00:01,0.02,0.85,0.05,36.36,35.84,33.19
15.08.22,16:00:01,0.01,0.83,0.05,36.38,36.01,33.34
15.08.22,17:00:01,0.00,0.83,0.03,36.61,36.34,33.72
15.08.22,18:00:01,0.01,0.74,0.03,35.88,35.09,32.60
15.08.22,19:00:01,0.00,0.26,0.04,34.11,29.06,26.82
15.08.22,20:00:01,0.01,0.05,0.04,26.64,25.46,23.37
15.08.22,21:00:01,0.01,0.09,0.05,2.61,1.70,1.37
15.08.22,22:00:01,0.01,0.09,0.05,0.59,0.21,0.02
15.08.22,23:00:01,0.01,0.09,0.05,0.26,0.08,0.00
16.08.22,00:00:01,0.02,0.09,0.06,0.17,0.08,0.00
16.08.22,01:00:01,0.02,0.10,0.06,0.22,0.07,0.00
16.08.22,02:00:01,0.02,0.10,0.06,0.21,0.12,0.00
16.08.22,03:00:01,0.02,0.10,0.06,0.30,0.18,0.00
16.08.22,04:00:02,0.02,0.10,0.06,0.54,0.29,0.02
16.08.22,05:00:01,0.01,0.09,0.07,17.25,17.09,15.34
16.08.22,06:00:01,0.28,0.14,0.07,25.32,26.10,23.91
16.08.22,07:00:01,0.92,0.63,0.07,28.26,26.79,24.54
16.08.22,08:00:01,1.21,0.96,0.07,29.28,27.34,25.05
16.08.22,09:00:01,1.79,1.43,0.07,30.84,29.18,26.79
16.08.22,10:00:01,1.58,1.45,0.06,32.14,29.81,27.40
16.08.22,12:00:01,2.45,1.86,0.06,31.17,31.31,28.84
16.08.22,13:00:01,4.12,1.94,0.06,30.76,35.72,33.07
16.08.22,14:00:01,0.07,1.59,0.06,37.06,36.13,33.49
16.08.22,15:00:01,0.02,0.83,0.05,37.02,36.77,34.11
16.08.22,16:00:01,0.02,0.80,0.05,37.13,36.77,34.12
16.08.22,17:00:01,0.01,0.78,0.05,37.41,36.97,34.38
16.08.22,19:00:01,0.01,0.66,0.05,36.41,32.99,30.56
16.08.22,20:00:02,0.02,0.03,0.06,27.91,25.50,23.38
16.08.22,21:00:01,0.02,0.10,0.06,2.34,1.30,0.99
16.08.22,22:00:01,0.02,0.10,0.06,0.02,0.03,0.00
16.08.22,23:00:01,0.03,0.10,0.07,0.31,0.10,0.00
17.08.22,00:00:01,0.03,0.10,0.07,0.21,0.06,0.00
17.08.22,01:00:01,0.03,0.11,0.07,0.14,0.05,0.00
17.08.22,02:00:01,0.03,0.10,0.07,0.23,0.08,0.00
17.08.22,03:00:01,0.03,0.11,0.07,0.32,0.12,0.00
17.08.22,04:00:01,0.03,0.11,0.07,0.48,0.26,0.02
17.08.22,05:00:01,0.03,0.11,0.07,17.09,15.98,14.28
17.08.22,06:00:01,0.05,0.03,0.07,26.20,25.80,23.63
17.08.22,07:00:01,0.78,0.54,0.07,28.38,26.59,24.38
17.08.22,08:00:01,1.47,1.08,0.07,30.31,27.44,25.16
17.08.22,09:00:01,2.58,2.11,0.07,32.37,29.99,27.58
17.08.22,11:00:01,3.26,1.91,0.01,32.30,35.63,33.08
17.08.22,13:00:01,6.34,1.45,0.01,29.39,36.21,33.69
17.08.22,14:00:01,7.48,0.92,0.02,29.15,36.63,34.09
17.08.22,15:00:01,4.37,0.89,0.02,31.17,36.64,34.04
17.08.22,16:00:01,3.35,0.87,0.02,32.18,36.98,34.35
17.08.22,17:00:01,2.27,0.89,0.03,31.77,35.94,33.41
17.08.22,18:00:01,1.34,0.78,0.03,30.37,33.61,31.19
17.08.22,19:00:01,0.28,0.33,0.03,28.62,29.12,26.82
17.08.22,20:00:02,0.02,0.02,0.02,25.65,25.96,23.73
17.08.22,21:00:01,0.02,0.03,0.01,1.83,1.07,0.76
17.08.22,22:00:01,0.02,0.03,0.01,0.00,0.03,0.00
17.08.22,23:00:01,0.02,0.03,0.01,0.00,0.03,0.00
18.08.22,00:00:01,0.02,0.03,0.01,0.06,0.05,0.00
18.08.22,01:00:01,0.02,0.03,0.01,0.17,0.07,0.00
18.08.22,02:00:01,0.02,0.04,0.01,0.17,0.07,0.00
18.08.22,03:00:01,0.03,0.03,0.00,0.35,0.12,0.00
18.08.22,04:00:01,0.03,0.04,0.00,0.50,0.20,0.00
18.08.22,05:00:01,0.03,0.03,0.00,15.33,13.70,12.04
18.08.22,06:00:01,0.01,0.02,0.00,27.49,25.44,23.04
18.08.22,07:00:01,0.07,0.06,0.00,27.77,25.51,23.06
18.08.22,08:00:01,0.94,0.79,0.00,29.08,26.63,24.12
18.08.22,09:00:01,1.31,1.07,0.00,30.22,28.60,26.34
