date,time,amp1,amp2,amp3,v1,v2,v3
04.01.23,12:00:01,0.76,0.10,0.06,32.30,40.40,30.70
04.01.23,13:00:01,0.76,0.10,0.06,32.53,40.28,30.04
04.01.23,14:00:01,0.76,0.10,0.06,32.15,40.30,30.02
04.01.23,15:00:01,0.76,0.10,0.06,31.10,40.33,30.04
04.01.23,16:00:01,0.76,0.10,0.07,19.81,37.45,27.26
04.01.23,17:00:01,0.76,0.11,0.07,2.98,14.63,8.67
04.01.23,18:00:01,0.76,0.11,0.07,0.00,0.31,0.00
04.01.23,19:00:01,0.76,0.11,0.07,0.00,0.31,0.00
04.01.23,20:00:01,0.76,0.11,0.07,0.00,0.35,0.00
04.01.23,21:00:01,0.76,0.11,0.07,0.00,0.38,0.00
04.01.23,22:00:01,0.76,0.11,0.07,0.00,0.41,0.00
04.01.23,23:00:01,0.76,0.11,0.07,0.00,0.43,0.00
05.01.23,00:00:01,0.76,0.11,0.07,0.00,0.43,0.00
05.01.23,01:00:01,0.76,0.11,0.07,0.00,0.42,0.00
05.01.23,02:00:01,0.76,0.11,0.07,0.00,0.39,0.00
05.01.23,03:00:01,0.76,0.11,0.07,0.00,0.37,0.00
05.01.23,04:00:01,0.76,0.11,0.07,0.00,0.33,0.00
05.01.23,05:00:01,0.76,0.11,0.07,0.00,0.28,0.00
05.01.23,06:00:01,0.76,0.11,0.07,0.00,0.25,0.00
05.01.23,08:00:01,0.76,0.11,0.07,0.39,2.66,0.55
05.01.23,09:00:01,0.77,0.11,0.07,13.50,33.86,21.95
05.01.23,10:00:01,0.77,0.11,0.07,26.16,39.56,29.05
05.01.23,11:00:01,0.77,0.11,0.07,30.10,40.68,29.95
05.01.23,12:00:01,0.77,0.11,0.07,31.76,40.98,30.14
05.01.23,14:00:01,0.76,0.11,0.07,30.50,40.42,29.26
05.01.23,15:00:01,0.77,0.11,0.07,26.72,38.96,27.49
05.01.23,16:00:01,0.77,0.11,0.07,16.88,35.54,24.11
05.01.23,17:00:01,0.77,0.11,0.07,2.13,9.76,4.37
05.01.23,18:00:01,0.77,0.11,0.07,0.00,0.40,0.00
05.01.23,19:00:01,0.77,0.12,0.07,0.00,0.37,0.00
05.01.23,20:00:01,0.76,0.11,0.08,0.00,0.39,0.00
05.01.23,21:00:01,0.77,0.11,0.08,0.00,0.37,0.00
05.01.23,22:00:01,0.77,0.11,0.08,0.00,0.42,0.00
06.01.23,00:00:01,0.77,0.12,0.07,0.00,0.46,0.00
06.01.23,01:00:01,0.77,0.12,0.08,0.00,0.47,0.00
06.01.23,02:00:01,0.77,0.12,0.08,0.00,0.46,0.00
06.01.23,03:00:01,0.77,0.11,0.07,0.00,0.44,0.00
06.01.23,04:00:01,0.77,0.12,0.07,0.00,0.40,0.00
06.01.23,05:00:01,0.76,0.12,0.08,0.00,0.36,0.00
06.01.23,06:00:01,0.77,0.11,0.08,0.00,0.29,0.00
06.01.23,07:00:01,0.77,0.12,0.07,0.00,0.25,0.00
06.01.23,08:00:01,0.77,0.12,0.08,0.76,5.42,1.76
06.01.23,09:00:01,0.77,0.12,0.08,13.52,34.94,22.14
06.01.23,10:00:01,0.77,0.11,0.08,26.35,39.70,27.43
06.01.23,11:00:01,0.77,0.11,0.07,31.15,40.83,28.97
06.01.23,12:00:01,0.77,0.11,0.07,32.48,40.53,28.89
06.01.23,13:00:01,0.77,0.11,0.07,31.63,39.99,28.39
06.01.23,14:00:01,0.77,0.11,0.07,31.29,40.03,28.41
06.01.23,15:00:01,0.77,0.11,0.07,29.16,39.90,28.16
06.01.23,16:00:01,0.77,0.11,0.07,18.71,37.13,25.55
06.01.23,17:00:01,0.77,0.11,0.08,3.13,16.25,8.68
06.01.23,18:00:01,0.77,0.12,0.08,0.00,0.33,0.00
06.01.23,19:00:01,0.76,0.12,0.08,0.00,0.30,0.00
06.01.23,20:00:01,0.77,0.12,0.08,0.00,0.36,0.00
06.01.23,21:00:01,0.77,0.12,0.08,0.00,0.42,0.00
06.01.23,22:00:01,0.77,0.12,0.08,0.00,0.47,0.00
06.01.23,23:00:01,0.77,0.12,0.08,0.00,0.52,0.00
07.01.23,01:00:01,0.77,0.12,0.08,0.00,0.57,0.00
07.01.23,02:00:01,0.77,0.12,0.08,0.00,0.59,0.00
07.01.23,03:00:01,0.77,0.12,0.08,0.00,0.52,0.00
07.01.23,04:00:01,0.77,0.12,0.08,0.00,0.48,0.00
07.01.23,05:00:01,0.77,0.12,0.08,0.00,0.44,0.00
07.01.23,06:00:01,0.77,0.12,0.08,0.00,0.40,0.00
07.01.23,07:00:01,0.77,0.12,0.08,0.00,0.38,0.00
07.01.23,08:00:01,0.77,0.12,0.08,0.44,3.39,0.55
07.01.23,09:00:01,0.77,0.12,0.08,11.10,31.50,19.10
07.01.23,10:00:01,0.77,0.12,0.08,17.35,35.82,23.74
07.01.23,11:00:01,0.77,0.12,0.08,22.15,36.04,23.89
07.01.23,12:00:01,0.77,0.11,0.08,29.78,38.24,26.09
07.01.23,13:00:01,0.77,0.11,0.08,30.23,39.01,26.99
07.01.23,14:00:01,0.77,0.11,0.08,29.08,38.64,26.65
07.01.23,15:00:01,0.77,0.12,0.08,26.24,37.93,25.80
07.01.23,16:00:02,0.77,0.12,0.08,18.46,35.88,23.63
07.01.23,17:00:01,0.77,0.12,0.08,3.42,15.02,7.09
07.01.23,18:00:01,0.77,0.12,0.08,0.00,0.32,0.00
07.01.23,19:00:02,0.77,0.12,0.08,0.00,0.33,0.00
07.01.23,20:00:01,0.77,0.12,0.08,0.00,0.28,0.00
07.01.23,21:00:01,0.77,0.12,0.08,0.00,0.30,0.00
07.01.23,22:00:01,0.77,0.12,0.08,0.00,0.37,0.00
07.01.23,23:00:01,0.77,0.12,0.08,0.00,0.38,0.00
08.01.23,00:00:01,0.77,0.12,0.08,0.00,0.40,0.00
08.01.23,01:00:01,0.77,0.12,0.08,0.00,0.42,0.00
08.01.23,02:00:01,0.77,0.12,0.08,0.00,0.43,0.00
08.01.23,03:00:01,0.77,0.12,0.08,0.00,0.43,0.00
08.01.23,04:00:01,0.77,0.12,0.08,0.00,0.41,0.00
08.01.23,06:00:01,0.77,0.12,0.08,0.00,0.35,0.00
08.01.23,07:00:01,0.77,0.12,0.08,0.00,0.30,0.00
08.01.23,08:00:01,0.77,0.12,0.08,0.58,4.04,0.81
08.01.23,09:00:02,0.77,0.12,0.08,11.85,33.49,20.72
08.01.23,10:00:01,0.77,0.12,0.08,26.28,39.70,27.39
08.01.23,11:00:01,0.77,0.12,0.08,31.17,40.79,28.64
08.01.23,12:00:01,0.77,0.12,0.08,32.30,40.53,28.43
08.01.23,14:00:01,0.77,0.11,0.08,32.15,40.25,28.05
08.01.23,15:00:01,0.77,0.11,0.07,30.85,40.38,28.12
08.01.23,16:00:01,0.77,0.12,0.08,20.73,38.71,26.51
08.01.23,17:00:01,0.77,0.12,0.08,4.63,26.79,15.46
08.01.23,18:00:01,0.77,0.12,0.08,0.00,0.72,0.00
08.01.23,19:00:01,0.77,0.12,0.08,0.00,0.40,0.00
08.01.23,20:00:01,0.77,0.12,0.08,0.00,0.40,0.00
08.01.23,21:00:01,0.77,0.12,0.08,0.00,0.41,0.00
08.01.23,22:00:01,0.77,0.12,0.08,0.00,0.48,0.00
08.01.23,23:00:01,0.77,0.12,0.08,0.00,0.56,0.00
09.01.23,00:00:01,0.77,0.12,0.08,0.00,0.63,0.00
09.01.23,01:00:01,0.77,0.12,0.08,0.00,0.69,0.00
09.01.23,02:00:01,0.77,0.12,0.08,0.00,0.72,0.00
09.01.23,03:00:01,0.77,0.12,0.08,0.00,0.74,0.00
09.01.23,04:00:02,0.77,0.12,0.08,0.00,0.70,0.00
09.01.23,05:00:01,0.77,0.12,0.08,0.00,0.68,0.00
09.01.23,06:00:01,0.77,0.12,0.08,0.00,0.61,0.00
09.01.23,07:00:01,0.77,0.12,0.08,0.00,0.58,0.00
09.01.23,08:00:01,0.77,0.12,0.08,1.13,11.86,4.73
09.01.23,10:00:01,0.78,0.12,0.08,20.70,38.94,26.23
09.01.23,11:00:01,0.77,0.12,0.08,30.38,40.81,28.22
09.01.23,12:00:01,0.77,0.11,0.08,31.39,40.77,28.05
09.01.23,13:00:01,0.77,0.11,0.08,32.02,40.24,27.51
09.01.23,14:00:01,0.77,0.11,0.08,30.71,40.41,27.55
09.01.23,15:00:01,0.77,0.11,0.07,30.65,40.57,27.72
09.01.23,17:00:01,0.77,0.12,0.08,10.87,30.91,19.60
09.01.23,18:00:01,0.77,0.12,0.08,0.00,0.56,0.03
09.01.23,19:00:01,0.77,0.12,0.08,0.00,0.42,0.00
09.01.23,20:00:01,0.77,0.12,0.08,0.00,0.43,0.00
09.01.23,21:00:01,0.77,0.12,0.08,0.00,0.44,0.00
09.01.23,22:00:01,0.77,0.12,0.08,0.00,0.56,0.00
09.01.23,23:00:01,0.77,0.12,0.08,0.00,0.61,0.00
10.01.23,00:00:01,0.77,0.12,0.08,0.00,0.64,0.00
10.01.23,01:00:01,0.77,0.12,0.08,0.00,0.64,0.00
10.01.23,02:00:01,0.77,0.12,0.08,0.00,0.66,0.00
10.01.23,03:00:01,0.77,0.12,0.08,0.00,0.66,0.00
10.01.23,04:00:01,0.76,0.11,0.07,0.00,0.65,0.00
10.01.23,05:00:01,0.77,0.11,0.08,0.00,0.63,0.00
10.01.23,07:00:01,0.76,0.11,0.07,0.00,0.62,0.00
10.01.23,08:00:02,0.76,0.11,0.08,0.49,8.00,3.05
10.01.23,09:00:01,0.77,0.11,0.08,12.76,36.04,22.46
10.01.23,10:00:01,0.77,0.11,0.07,25.93,39.51,26.32
10.01.23,11:00:01,0.77,0.11,0.07,28.91,40.36,27.37
10.01.23,12:00:01,0.77,0.11,0.07,30.67,40.80,27.82
10.01.23,13:00:01,0.76,0.11,0.07,32.03,40.16,27.04
10.01.23,14:00:01,0.76,0.10,0.07,31.82,40.51,27.27
10.01.23,15:00:01,0.76,0.10,0.07,29.72,40.18,26.91
10.01.23,16:00:01,0.77,0.11,0.07,23.19,39.22,25.85
10.01.23,17:00:01,0.77,0.11,0.07,3.95,25.09,14.25
10.01.23,18:00:01,0.76,0.11,0.07,0.00,0.61,0.04
10.01.23,20:00:01,0.76,0.11,0.07,0.00,0.74,0.05
10.01.23,21:00:01,0.76,0.11,0.07,0.00,0.45,0.00
10.01.23,23:00:01,0.76,0.11,0.07,0.00,0.72,0.02
11.01.23,00:00:01,0.76,0.11,0.07,0.00,0.53,0.00
11.01.23,02:00:01,0.76,0.11,0.07,0.00,0.64,0.00
11.01.23,03:00:01,0.76,0.11,0.07,0.00,0.49,0.00
11.01.23,04:00:01,0.76,0.11,0.07,0.00,0.41,0.00
11.01.23,05:00:01,0.76,0.11,0.07,0.00,0.38,0.00
11.01.23,06:00:01,0.76,0.11,0.07,0.00,0.30,0.00
11.01.23,07:00:01,0.76,0.11,0.07,0.00,0.40,0.00
11.01.23,08:00:01,0.76,0.10,0.07,0.40,2.84,0.60
11.01.23,09:00:01,0.76,0.11,0.07,7.93,27.19,12.44
11.01.23,10:00:01,0.76,0.10,0.07,22.21,35.37,20.90
11.01.23,11:00:01,0.76,0.10,0.07,26.01,36.67,22.14
11.01.23,12:00:01,0.76,0.10,0.07,26.06,36.90,22.32
11.01.23,13:00:01,0.76,0.10,0.06,28.01,37.74,23.33
11.01.23,14:00:01,0.76,0.10,0.07,26.57,37.30,22.68
11.01.23,15:00:01,0.76,0.10,0.07,23.80,36.41,21.64
11.01.23,16:00:01,0.76,0.10,0.07,16.48,34.04,19.03
11.01.23,17:00:01,0.76,0.10,0.06,2.61,12.86,4.39
11.01.23,18:00:01,0.75,0.11,0.06,0.00,0.23,0.00
11.01.23,20:00:01,0.76,0.10,0.07,0.00,0.19,0.00
11.01.23,21:00:01,0.75,0.10,0.06,0.00,0.18,0.00
11.01.23,23:00:01,0.75,0.10,0.06,0.00,0.23,0.00
12.01.23,00:00:01,0.75,0.10,0.07,0.00,0.26,0.00
12.01.23,01:00:01,0.75,0.10,0.06,0.00,0.26,0.00
12.01.23,02:00:01,0.75,0.10,0.06,0.00,0.23,0.00
12.01.23,03:00:01,0.75,0.10,0.06,0.00,0.18,0.00
12.01.23,04:00:01,0.75,0.10,0.06,0.00,0.10,0.00
12.01.23,05:00:02,0.75,0.10,0.06,0.00,0.08,0.00
12.01.23,06:00:01,0.75,0.10,0.06,0.00,0.09,0.00
12.01.23,07:00:01,0.75,0.10,0.06,0.00,0.07,0.00
12.01.23,08:00:01,0.75,0.10,0.06,0.68,3.82,0.49
12.01.23,09:00:01,0.75,0.10,0.06,13.87,32.73,16.70
12.01.23,10:00:01,0.75,0.10,0.06,28.43,38.53,24.39
12.01.23,11:00:01,0.75,0.10,0.06,30.50,39.53,25.34
12.01.23,12:00:01,0.75,0.09,0.06,32.18,40.59,26.43
12.01.23,13:00:01,0.75,0.10,0.05,32.27,40.54,26.37
12.01.23,14:00:01,0.75,0.09,0.06,32.77,40.75,26.60
12.01.23,15:00:01,0.75,0.09,0.05,32.20,40.42,26.29
12.01.23,16:00:01,0.75,0.09,0.05,24.08,37.85,23.70
12.01.23,17:00:01,0.75,0.09,0.06,5.84,21.72,9.98
12.01.23,18:00:01,0.75,0.10,0.06,0.00,0.13,0.00
12.01.23,19:00:01,0.75,0.09,0.06,0.00,0.01,0.00
12.01.23,20:00:01,0.75,0.09,0.06,0.00,0.01,0.00
12.01.23,21:00:01,0.75,0.09,0.06,0.00,0.01,0.00
12.01.23,23:00:01,0.75,0.10,0.06,0.00,0.01,0.00
13.01.23,00:00:01,0.74,0.10,0.06,0.00,0.01,0.00
13.01.23,01:00:01,0.75,0.09,0.06,0.00,0.01,0.00
13.01.23,02:00:01,0.75,0.09,0.05,0.00,0.01,0.00
13.01.23,03:00:01,0.74,0.09,0.06,0.00,0.02,0.00
13.01.23,04:00:01,0.74,0.09,0.06,0.00,0.03,0.00
13.01.23,05:00:01,0.75,0.09,0.05,0.00,0.03,0.00
13.01.23,06:00:02,0.75,0.09,0.05,0.00,0.03,0.00
13.01.23,07:00:01,0.75,0.09,0.05,0.00,0.03,0.00
13.01.23,08:00:01,0.75,0.09,0.06,0.99,5.77,0.14
13.01.23,09:00:01,0.75,0.09,0.05,14.12,35.06,19.88
13.01.23,10:00:01,0.75,0.09,0.05,26.68,40.03,25.93
13.01.23,11:00:01,0.75,0.09,0.05,32.00,41.68,27.88
13.01.23,12:00:01,0.75,0.09,0.05,33.35,41.74,28.06
13.01.23,13:00:01,0.74,0.09,0.05,33.63,41.40,27.76
13.01.23,14:00:01,0.74,0.09,0.05,33.17,41.29,27.58
13.01.23,15:00:01,0.74,0.08,0.05,32.06,40.85,27.15
13.01.23,17:00:01,0.74,0.09,0.05,14.45,30.21,17.55
13.01.23,18:00:01,0.74,0.09,0.05,0.01,0.15,0.00
13.01.23,19:00:01,0.74,0.09,0.05,0.00,0.00,0.00
13.01.23,20:00:01,0.74,0.09,0.05,0.00,0.00,0.00
13.01.23,21:00:01,0.74,0.09,0.05,0.00,0.00,0.00
13.01.23,22:00:01,0.74,0.09,0.05,0.00,0.00,0.00
13.01.23,23:00:01,0.74,0.09,0.05,0.00,0.00,0.00
14.01.23,00:00:01,0.74,0.09,0.05,0.00,0.00,0.00
14.01.23,01:00:01,0.74,0.09,0.05,0.00,0.01,0.00
14.01.23,02:00:01,0.74,0.09,0.05,0.00,0.01,0.00
14.01.23,03:00:01,0.74,0.09,0.05,0.00,0.01,0.00
14.01.23,04:00:01,0.74,0.09,0.05,0.00,0.02,0.00
14.01.23,05:00:01,0.74,0.09,0.05,0.00,0.05,0.00
14.01.23,06:00:01,0.74,0.09,0.05,0.00,0.06,0.00
14.01.23,07:00:01,0.74,0.09,0.05,0.00,0.04,0.00
14.01.23,08:00:01,0.74,0.09,0.05,0.67,3.52,0.66
14.01.23,09:00:01,0.74,0.09,0.05,12.18,32.35,15.94
14.01.23,10:00:01,0.74,0.09,0.05,27.18,38.53,23.28
14.01.23,11:00:01,0.74,0.08,0.05,28.17,38.81,24.05
14.01.23,12:00:01,0.74,0.08,0.05,32.32,40.80,26.21
14.01.23,13:00:02,0.74,0.08,0.05,32.33,40.45,25.90
14.01.23,14:00:01,0.74,0.08,0.05,32.68,40.47,25.86
14.01.23,15:00:01,0.74,0.08,0.05,29.67,39.53,24.71
14.01.23,16:00:01,0.74,0.08,0.05,23.88,38.12,23.08
14.01.23,17:00:01,0.74,0.08,0.05,6.08,21.00,9.69
14.01.23,18:00:01,0.74,0.09,0.05,0.00,0.14,0.00
14.01.23,19:00:01,0.74,0.09,0.05,0.00,0.01,0.00
14.01.23,20:00:01,0.74,0.09,0.05,0.00,0.02,0.00
14.01.23,21:00:01,0.74,0.09,0.05,0.00,0.02,0.00
14.01.23,22:00:01,0.74,0.09,0.05,0.00,0.02,0.00
14.01.23,23:00:01,0.74,0.09,0.05,0.00,0.01,0.00
15.01.23,00:00:01,0.74,0.09,0.05,0.00,0.01,0.00
15.01.23,01:00:01,0.74,0.09,0.05,0.00,0.02,0.00
15.01.23,02:00:01,0.74,0.09,0.05,0.00,0.03,0.00
15.01.23,03:00:01,0.74,0.09,0.05,0.00,0.05,0.00
15.01.23,05:00:01,0.74,0.09,0.05,0.00,0.04,0.00
15.01.23,06:00:01,0.74,0.09,0.05,0.00,0.03,0.00
15.01.23,07:00:01,0.74,0.09,0.05,0.00,0.03,0.00
15.01.23,08:00:01,0.74,0.09,0.05,1.00,6.06,0.49
15.01.23,09:00:01,0.75,0.09,0.05,16.96,35.12,22.15
15.01.23,10:00:01,0.74,0.09,0.05,27.11,38.26,23.37
15.01.23,11:00:01,0.74,0.09,0.05,29.79,38.99,24.59
15.01.23,12:00:01,0.74,0.09,0.05,30.69,39.18,24.94
15.01.23,13:00:02,0.74,0.08,0.04,31.83,41.03,26.86
15.01.23,14:00:01,0.74,0.08,0.05,30.98,41.39,26.91
15.01.23,15:00:01,0.74,0.09,0.05,29.41,41.40,27.19
15.01.23,16:00:01,0.74,0.09,0.05,21.94,39.43,25.30
15.01.23,17:00:01,0.74,0.09,0.05,4.18,26.16,13.91
15.01.23,18:00:01,0.74,0.09,0.05,0.00,0.93,0.04
15.01.23,19:00:01,0.74,0.09,0.05,0.00,0.83,0.00
15.01.23,20:00:01,0.74,0.09,0.05,0.00,1.10,0.00
15.01.23,21:00:01,0.74,0.09,0.05,0.00,0.89,0.00
15.01.23,22:00:01,0.74,0.09,0.05,0.00,0.98,0.00
15.01.23,23:00:01,0.74,0.09,0.05,0.00,1.06,0.00
16.01.23,00:00:01,0.74,0.09,0.05,0.00,1.08,0.01
16.01.23,01:00:01,0.74,0.09,0.05,0.00,0.56,0.00
16.01.23,02:00:01,0.75,0.09,0.05,0.00,0.52,0.00
16.01.23,03:00:01,0.74,0.09,0.05,0.00,0.51,0.00
16.01.23,04:00:01,0.74,0.09,0.05,0.00,0.38,0.00
16.01.23,05:00:01,0.74,0.09,0.06,0.00,0.46,0.00
16.01.23,06:00:01,0.74,0.09,0.06,0.00,0.39,0.00
16.01.23,07:00:01,0.75,0.09,0.05,0.00,0.47,0.00
16.01.23,08:00:01,0.75,0.09,0.05,0.81,9.09,2.54
16.01.23,09:00:01,0.75,0.09,0.06,12.71,35.02,17.76
16.01.23,10:00:01,0.75,0.09,0.06,25.58,38.55,21.89
16.01.23,11:00:01,0.75,0.09,0.05,28.27,39.23,22.94
16.01.23,12:00:01,0.75,0.09,0.05,29.34,39.64,23.38
16.01.23,14:00:01,0.75,0.09,0.06,29.34,39.54,23.04
16.01.23,15:00:01,0.75,0.09,0.05,25.30,38.04,21.26
16.01.23,16:00:01,0.75,0.09,0.06,19.43,36.36,19.00
16.01.23,17:00:01,0.75,0.09,0.06,4.29,22.13,7.59
16.01.23,18:00:01,0.75,0.10,0.06,0.00,0.43,0.00
16.01.23,19:00:01,0.75,0.10,0.06,0.00,0.26,0.00
16.01.23,20:00:01,0.75,0.09,0.06,0.00,0.26,0.00
16.01.23,22:00:01,0.75,0.09,0.06,0.00,0.12,0.00
17.01.23,00:00:02,0.75,0.10,0.06,0.00,0.05,0.00
17.01.23,01:00:01,0.75,0.09,0.06,0.00,0.05,0.00
17.01.23,02:00:01,0.75,0.10,0.06,0.00,0.05,0.00
17.01.23,03:00:01,0.75,0.09,0.06,0.00,0.06,0.00
17.01.23,04:00:01,0.75,0.10,0.06,0.00,0.07,0.00
17.01.23,05:00:01,0.75,0.09,0.06,0.00,0.06,0.00
17.01.23,06:00:01,0.75,0.09,0.06,0.00,0.09,0.00
17.01.23,07:00:01,0.75,0.09,0.05,0.00,0.14,0.00
17.01.23,08:00:01,0.75,0.09,0.06,0.58,4.92,0.54
17.01.23,09:00:01,0.75,0.09,0.06,10.91,32.62,12.32
17.01.23,10:00:01,0.75,0.09,0.05,22.04,36.82,17.30
17.01.23,11:00:01,0.75,0.09,0.05,26.61,38.02,19.02
17.01.23,12:00:01,0.75,0.09,0.06,28.62,38.81,20.30
17.01.23,13:00:01,0.75,0.09,0.05,28.34,40.81,22.98
17.01.23,14:00:02,0.75,0.09,0.05,28.96,40.48,22.81
17.01.23,15:00:01,0.75,0.09,0.05,26.11,39.95,22.19
17.01.23,16:00:01,0.75,0.09,0.06,20.18,38.38,19.57
17.01.23,17:00:01,0.75,0.09,0.06,4.13,25.78,9.59
17.01.23,18:00:01,0.75,0.09,0.05,0.00,0.96,0.03
17.01.23,19:00:01,0.74,0.09,0.06,0.00,0.67,0.00
17.01.23,20:00:01,0.75,0.09,0.05,0.00,0.57,0.00
17.01.23,21:00:01,0.75,0.09,0.05,0.00,0.45,0.00
17.01.23,22:00:01,0.75,0.09,0.06,0.00,0.48,0.00
17.01.23,23:00:01,0.75,0.09,0.05,0.00,0.40,0.00
18.01.23,00:00:01,0.74,0.10,0.05,0.00,0.34,0.00
18.01.23,01:00:01,0.74,0.10,0.05,0.00,0.29,0.00
18.01.23,02:00:01,0.74,0.10,0.05,0.00,0.27,0.00
