date,time,amp1,amp2,amp3,v1,v2,v3
02.12.22,15:00:01,0.07,0.09,0.05,29.93,41.41,32.98
02.12.22,16:00:02,0.07,0.09,0.06,27.81,38.04,29.34
02.12.22,17:00:01,0.11,0.10,0.06,11.48,13.63,8.38
02.12.22,18:00:01,0.11,0.10,0.06,0.18,0.24,0.00
02.12.22,19:00:01,0.11,0.10,0.06,0.23,0.26,0.00
02.12.22,20:00:01,0.11,0.10,0.06,0.19,0.25,0.00
02.12.22,21:00:01,0.11,0.10,0.05,0.26,0.27,0.00
02.12.22,22:00:01,0.11,0.10,0.06,0.18,0.25,0.00
02.12.22,23:00:01,0.11,0.10,0.06,0.18,0.23,0.00
03.12.22,00:00:01,0.11,0.10,0.05,0.17,0.20,0.00
03.12.22,01:00:01,0.11,0.10,0.05,0.00,0.10,0.00
03.12.22,02:00:01,0.11,0.10,0.05,0.00,0.09,0.00
03.12.22,03:00:01,0.10,0.10,0.05,0.02,0.08,0.00
03.12.22,04:00:01,0.11,0.10,0.06,0.00,0.07,0.00
03.12.22,05:00:01,0.11,0.10,0.05,0.00,0.06,0.00
03.12.22,06:00:01,0.11,0.10,0.06,0.00,0.05,0.00
03.12.22,07:00:01,0.11,0.10,0.05,0.05,0.12,0.00
03.12.22,08:00:01,0.11,0.10,0.05,15.56,18.96,12.99
03.12.22,09:00:01,0.07,0.10,0.05,28.04,38.60,29.50
03.12.22,10:00:01,0.05,0.09,0.05,27.92,40.53,30.81
03.12.22,11:00:01,0.06,0.09,0.06,28.96,40.23,30.53
03.12.22,12:00:01,0.12,0.09,0.05,30.61,40.62,30.68
03.12.22,13:00:01,0.12,0.09,0.05,30.49,40.55,29.54
03.12.22,15:00:01,0.09,0.09,0.05,31.87,41.02,30.85
03.12.22,16:00:01,0.05,0.09,0.05,28.16,39.04,27.95
03.12.22,17:00:01,0.11,0.10,0.06,10.86,14.58,8.63
03.12.22,18:00:01,0.10,0.10,0.05,0.16,0.23,0.00
03.12.22,19:00:01,0.11,0.10,0.06,0.18,0.24,0.00
03.12.22,20:00:01,0.11,0.10,0.06,0.30,0.31,0.00
03.12.22,21:00:01,0.11,0.10,0.05,0.38,0.35,0.00
03.12.22,22:00:01,0.11,0.10,0.05,0.37,0.36,0.00
03.12.22,23:00:01,0.10,0.10,0.06,0.45,0.39,0.00
04.12.22,00:00:01,0.11,0.10,0.06,0.22,0.26,0.00
04.12.22,01:00:01,0.11,0.10,0.06,0.25,0.27,0.00
04.12.22,02:00:01,0.11,0.10,0.06,0.26,0.26,0.00
04.12.22,03:00:01,0.11,0.10,0.06,0.03,0.10,0.00
04.12.22,04:00:01,0.11,0.10,0.05,0.00,0.08,0.00
04.12.22,05:00:01,0.11,0.10,0.06,0.02,0.10,0.00
04.12.22,06:00:01,0.11,0.10,0.05,0.14,0.18,0.00
04.12.22,07:00:01,0.11,0.10,0.06,0.45,0.39,0.00
04.12.22,08:00:01,0.11,0.10,0.06,13.73,16.11,10.83
04.12.22,09:00:01,0.07,0.10,0.06,28.77,38.25,27.42
04.12.22,10:00:01,0.00,0.10,0.06,28.33,40.77,30.86
04.12.22,11:00:01,0.14,0.09,0.05,30.08,41.51,30.64
04.12.22,13:00:01,0.26,0.09,0.05,30.04,41.60,32.14
04.12.22,14:00:01,0.25,0.09,0.05,30.19,41.19,31.15
04.12.22,15:00:01,0.05,0.09,0.05,28.98,41.34,32.34
04.12.22,16:00:01,0.08,0.10,0.05,27.14,39.19,30.90
04.12.22,17:00:01,0.11,0.10,0.06,11.09,18.21,12.50
04.12.22,18:00:01,0.11,0.10,0.06,0.11,0.28,0.00
04.12.22,19:00:01,0.10,0.10,0.06,0.20,0.35,0.00
04.12.22,20:00:01,0.11,0.10,0.06,0.18,0.37,0.00
04.12.22,21:00:02,0.11,0.10,0.06,0.18,0.40,0.00
04.12.22,22:00:01,0.11,0.10,0.05,0.18,0.42,0.00
04.12.22,23:00:01,0.10,0.10,0.05,0.18,0.43,0.00
05.12.22,00:00:01,0.11,0.10,0.06,0.16,0.41,0.00
05.12.22,01:00:01,0.11,0.10,0.06,0.17,0.43,0.00
05.12.22,02:00:01,0.11,0.10,0.06,0.02,0.32,0.00
05.12.22,03:00:01,0.11,0.10,0.06,0.00,0.25,0.00
05.12.22,04:00:01,0.11,0.10,0.06,0.00,0.12,0.00
05.12.22,05:00:01,0.10,0.10,0.06,0.00,0.13,0.00
05.12.22,06:00:01,0.11,0.10,0.06,0.00,0.11,0.00
05.12.22,07:00:01,0.11,0.10,0.06,0.04,0.22,0.00
05.12.22,08:00:02,0.11,0.10,0.06,15.31,22.13,15.54
05.12.22,09:00:01,0.07,0.09,0.06,28.19,40.54,32.07
05.12.22,10:00:01,0.01,0.09,0.05,26.34,42.46,33.61
05.12.22,11:00:01,0.11,0.09,0.05,28.16,42.44,33.43
05.12.22,12:00:01,0.22,0.09,0.05,29.05,41.80,32.77
05.12.22,13:00:01,0.30,0.09,0.05,30.40,41.57,32.88
05.12.22,14:00:01,0.24,0.09,0.05,30.54,41.39,32.55
05.12.22,15:00:01,0.09,0.09,0.05,29.95,41.44,31.62
05.12.22,16:00:01,0.07,0.09,0.05,27.13,39.25,29.48
05.12.22,17:00:01,0.10,0.10,0.05,10.44,15.23,10.34
05.12.22,18:00:01,0.10,0.10,0.05,0.30,0.41,0.00
05.12.22,19:00:01,0.10,0.10,0.05,0.26,0.39,0.00
05.12.22,20:00:01,0.10,0.10,0.05,0.21,0.37,0.00
05.12.22,21:00:01,0.10,0.10,0.05,0.25,0.44,0.00
05.12.22,22:00:01,0.10,0.10,0.05,0.27,0.48,0.00
05.12.22,23:00:01,0.11,0.10,0.06,0.26,0.49,0.00
06.12.22,00:00:01,0.11,0.10,0.05,0.26,0.47,0.00
06.12.22,01:00:01,0.10,0.10,0.06,0.21,0.41,0.00
06.12.22,02:00:02,0.10,0.10,0.05,0.18,0.35,0.00
06.12.22,03:00:01,0.10,0.10,0.05,0.13,0.32,0.00
06.12.22,04:00:01,0.10,0.10,0.05,0.08,0.27,0.00
06.12.22,05:00:01,0.10,0.10,0.05,0.00,0.16,0.00
06.12.22,06:00:01,0.10,0.10,0.05,0.05,0.17,0.00
06.12.22,07:00:01,0.10,0.10,0.05,0.13,0.29,0.00
06.12.22,08:00:01,0.11,0.09,0.05,10.48,13.82,8.45
06.12.22,10:00:01,0.04,0.10,0.05,27.76,38.26,30.22
06.12.22,12:00:01,0.13,0.10,0.05,30.25,40.41,31.72
06.12.22,13:00:01,0.31,0.09,0.05,29.71,41.17,31.86
06.12.22,14:00:01,0.16,0.09,0.05,28.44,40.32,30.80
06.12.22,15:00:01,0.11,0.09,0.05,28.52,39.87,30.12
06.12.22,16:00:01,0.05,0.09,0.05,27.18,37.11,27.72
06.12.22,17:00:01,0.11,0.10,0.05,11.55,13.72,8.83
06.12.22,18:00:01,0.11,0.10,0.06,0.47,0.39,0.00
06.12.22,19:00:01,0.11,0.10,0.06,0.82,0.58,0.00
06.12.22,20:00:01,0.11,0.10,0.06,0.73,0.52,0.00
06.12.22,21:00:01,0.11,0.10,0.06,0.84,0.58,0.00
06.12.22,22:00:01,0.11,0.10,0.06,0.83,0.62,0.00
06.12.22,23:00:01,0.11,0.10,0.06,0.96,0.63,0.00
07.12.22,00:00:01,0.11,0.10,0.06,0.87,0.55,0.00
07.12.22,02:00:01,0.11,0.10,0.06,0.80,0.53,0.00
07.12.22,03:00:01,0.11,0.10,0.06,0.64,0.46,0.00
07.12.22,04:00:01,0.11,0.10,0.06,0.53,0.43,0.00
07.12.22,05:00:01,0.11,0.10,0.06,0.78,0.55,0.00
07.12.22,06:00:01,0.11,0.10,0.05,0.82,0.55,0.00
07.12.22,07:00:01,0.11,0.10,0.05,0.90,0.60,0.00
07.12.22,08:00:01,0.11,0.10,0.06,12.37,13.78,8.52
07.12.22,09:00:01,0.06,0.10,0.06,27.43,36.65,28.90
07.12.22,10:00:01,0.11,0.10,0.06,28.33,40.02,31.78
07.12.22,11:00:01,0.35,0.09,0.05,29.94,41.28,32.98
07.12.22,12:00:01,0.40,0.09,0.05,30.15,40.50,32.02
07.12.22,14:00:01,0.47,0.09,0.05,30.90,40.74,31.89
07.12.22,15:00:01,0.27,0.09,0.05,30.29,40.68,31.38
07.12.22,16:00:01,0.03,0.09,0.05,29.36,37.64,29.10
07.12.22,17:00:01,0.11,0.09,0.05,12.72,14.45,9.71
07.12.22,18:00:01,0.11,0.09,0.05,0.60,0.38,0.00
07.12.22,19:00:01,0.11,0.09,0.05,0.80,0.45,0.00
07.12.22,20:00:01,0.11,0.10,0.05,0.69,0.39,0.00
07.12.22,21:00:01,0.11,0.09,0.06,0.99,0.55,0.00
07.12.22,22:00:01,0.11,0.09,0.05,1.00,0.59,0.00
07.12.22,23:00:01,0.11,0.10,0.05,1.05,0.66,0.00
08.12.22,00:00:01,0.11,0.10,0.05,1.07,0.71,0.00
08.12.22,01:00:01,0.11,0.09,0.05,1.04,0.69,0.00
08.12.22,02:00:01,0.11,0.10,0.06,0.98,0.67,0.00
08.12.22,03:00:01,0.11,0.09,0.05,0.85,0.62,0.00
08.12.22,04:00:01,0.11,0.09,0.05,0.75,0.53,0.00
08.12.22,05:00:02,0.11,0.09,0.05,0.70,0.45,0.00
08.12.22,06:00:01,0.11,0.09,0.05,0.59,0.38,0.00
08.12.22,07:00:01,0.11,0.09,0.05,0.59,0.39,0.00
08.12.22,08:00:01,0.11,0.09,0.05,14.24,15.67,9.53
08.12.22,09:00:01,0.03,0.09,0.05,27.63,37.79,29.96
08.12.22,10:00:01,0.18,0.09,0.05,29.28,40.32,32.66
08.12.22,11:00:01,0.43,0.09,0.05,29.78,40.85,33.32
08.12.22,12:00:01,0.49,0.09,0.05,30.80,40.65,33.10
08.12.22,13:00:01,0.56,0.09,0.05,31.10,40.70,32.32
08.12.22,14:00:01,0.46,0.09,0.05,30.55,40.48,32.11
08.12.22,15:00:01,0.22,0.09,0.05,30.31,40.11,30.71
08.12.22,16:00:01,0.01,0.08,0.04,29.40,37.74,28.03
08.12.22,18:00:01,0.10,0.09,0.05,6.27,6.90,3.54
08.12.22,19:00:01,0.10,0.09,0.05,1.06,0.85,0.00
08.12.22,20:00:01,0.10,0.09,0.05,1.33,1.00,0.02
08.12.22,21:00:01,0.10,0.09,0.05,1.01,0.67,0.00
08.12.22,22:00:01,0.10,0.09,0.05,1.15,0.73,0.02
08.12.22,23:00:01,0.10,0.09,0.05,1.21,0.80,0.03
09.12.22,00:00:01,0.10,0.09,0.05,0.97,0.69,0.00
09.12.22,01:00:01,0.10,0.09,0.05,1.00,0.77,0.00
09.12.22,02:00:01,0.10,0.09,0.05,0.98,0.80,0.00
09.12.22,03:00:01,0.10,0.09,0.05,0.88,0.76,0.00
09.12.22,04:00:01,0.10,0.09,0.05,0.73,0.66,0.00
09.12.22,05:00:01,0.10,0.09,0.05,0.60,0.54,0.00
09.12.22,06:00:01,0.10,0.09,0.05,0.45,0.39,0.00
09.12.22,07:00:01,0.10,0.09,0.05,0.29,0.28,0.00
09.12.22,08:00:01,0.10,0.09,0.05,13.88,15.27,10.69
09.12.22,09:00:01,0.04,0.09,0.05,27.70,37.54,30.67
09.12.22,10:00:01,0.16,0.09,0.05,28.27,41.30,33.63
09.12.22,11:00:01,0.36,0.09,0.04,29.98,41.41,33.95
09.12.22,12:00:02,0.66,0.09,0.04,31.36,41.17,34.00
09.12.22,13:00:01,0.62,0.08,0.04,31.10,41.15,33.19
Card initialized.
09.12.22,14:00:01,0.03,0.01,0.04,29.88,40.25,32.64
09.12.22,15:00:01,0.23,0.04,0.04,29.34,40.34,32.79
09.12.22,16:00:01,0.65,0.08,0.04,28.67,38.26,30.40
09.12.22,17:00:01,0.74,0.08,0.04,12.87,16.67,10.95
09.12.22,18:00:01,0.74,0.08,0.04,0.21,0.46,0.00
09.12.22,19:00:01,0.74,0.08,0.04,0.19,0.42,0.00
09.12.22,20:00:01,0.74,0.09,0.05,0.28,0.42,0.00
09.12.22,21:00:01,0.74,0.09,0.04,0.39,0.46,0.00
09.12.22,22:00:01,0.74,0.09,0.04,0.50,0.54,0.00
09.12.22,23:00:01,0.74,0.09,0.05,0.61,0.62,0.00
10.12.22,00:00:01,0.74,0.09,0.05,0.69,0.69,0.00
10.12.22,01:00:01,0.74,0.09,0.05,0.73,0.74,0.00
10.12.22,02:00:01,0.74,0.09,0.05,0.75,0.77,0.00
10.12.22,03:00:01,0.74,0.09,0.05,0.70,0.77,0.00
10.12.22,04:00:01,0.74,0.09,0.05,0.63,0.75,0.00
10.12.22,05:00:01,0.74,0.09,0.05,0.57,0.72,0.00
10.12.22,06:00:01,0.74,0.09,0.05,0.47,0.66,0.00
10.12.22,07:00:01,0.74,0.08,0.04,0.47,0.64,0.00
10.12.22,08:00:01,0.74,0.08,0.05,14.62,17.76,11.81
10.12.22,09:00:01,0.67,0.08,0.05,27.56,39.40,32.12
10.12.22,10:00:01,0.54,0.08,0.04,27.46,41.87,34.38
10.12.22,11:00:01,0.38,0.08,0.04,26.65,42.25,33.23
10.12.22,12:00:01,0.22,0.08,0.04,29.75,41.79,33.07
10.12.22,13:00:01,0.04,0.08,0.04,31.56,41.02,33.24
10.12.22,14:00:01,0.21,0.08,0.04,30.68,41.19,33.10
10.12.22,15:00:01,0.46,0.08,0.04,31.08,40.99,31.96
10.12.22,16:00:01,0.70,0.08,0.04,28.31,38.20,29.47
10.12.22,17:00:01,0.74,0.08,0.04,10.29,13.84,9.30
10.12.22,18:00:01,0.74,0.08,0.04,0.02,0.41,0.00
10.12.22,20:00:01,0.74,0.08,0.05,0.03,0.40,0.00
10.12.22,21:00:01,0.74,0.08,0.05,0.17,0.41,0.00
10.12.22,22:00:01,0.74,0.08,0.05,0.24,0.44,0.00
10.12.22,23:00:01,0.74,0.08,0.04,0.32,0.51,0.00
11.12.22,00:00:01,0.74,0.08,0.04,0.45,0.58,0.00
11.12.22,02:00:01,0.74,0.08,0.04,0.51,0.64,0.00
11.12.22,03:00:01,0.74,0.08,0.04,0.50,0.66,0.00
11.12.22,04:00:01,0.74,0.08,0.04,0.47,0.66,0.00
11.12.22,05:00:01,0.74,0.08,0.04,0.47,0.67,0.00
11.12.22,06:00:01,0.74,0.08,0.04,0.46,0.63,0.00
11.12.22,07:00:01,0.74,0.08,0.04,0.36,0.57,0.00
11.12.22,08:00:01,0.74,0.08,0.04,11.72,13.97,9.18
11.12.22,09:00:01,0.69,0.08,0.04,27.18,38.47,30.12
11.12.22,10:00:01,0.51,0.08,0.04,29.70,41.31,31.83
11.12.22,11:00:01,0.43,0.08,0.04,29.43,41.26,31.98
11.12.22,12:00:01,0.29,0.08,0.04,29.50,41.23,31.90
11.12.22,13:00:01,0.38,0.08,0.04,28.61,40.68,29.06
11.12.22,14:00:01,0.57,0.08,0.04,29.68,39.38,25.86
11.12.22,15:00:01,0.65,0.08,0.04,27.13,38.33,35.21
11.12.22,16:00:01,0.73,0.08,0.04,24.85,33.93,30.15
11.12.22,17:00:01,0.74,0.09,0.04,7.05,7.55,4.66
11.12.22,18:00:01,0.74,0.08,0.05,0.26,0.32,0.00
11.12.22,19:00:01,0.74,0.08,0.04,0.23,0.29,0.00
11.12.22,20:00:01,0.74,0.09,0.05,0.16,0.25,0.00
11.12.22,21:00:02,0.74,0.09,0.05,0.33,0.35,0.00
11.12.22,22:00:01,0.74,0.09,0.05,0.44,0.41,0.00
11.12.22,23:00:01,0.74,0.09,0.05,0.38,0.37,0.00
12.12.22,01:00:01,0.74,0.09,0.05,0.34,0.35,0.00
12.12.22,02:00:01,0.74,0.09,0.05,0.38,0.38,0.00
12.12.22,03:00:01,0.74,0.09,0.05,0.49,0.45,0.00
12.12.22,04:00:01,0.74,0.09,0.05,0.50,0.60,0.00
12.12.22,05:00:01,0.74,0.09,0.05,0.46,0.71,0.00
12.12.22,06:00:01,0.74,0.09,0.05,0.74,0.92,0.09
12.12.22,07:00:01,0.74,0.09,0.05,0.81,0.95,0.11
12.12.22,08:00:01,0.74,0.09,0.05,9.32,11.76,5.63
12.12.22,09:00:01,0.72,0.09,0.05,26.92,36.61,27.72
12.12.22,10:00:01,0.62,0.08,0.05,26.90,40.58,36.21
12.12.22,11:00:01,0.52,0.08,0.04,28.39,41.68,37.78
12.12.22,12:00:01,0.23,0.09,0.04,31.66,42.45,38.11
12.12.22,13:00:01,1.05,0.09,0.04,34.76,42.93,38.32
12.12.22,14:00:01,0.36,0.08,0.04,32.05,42.03,37.12
12.12.22,15:00:01,0.10,0.08,0.05,30.32,41.20,35.53
12.12.22,16:00:01,0.59,0.08,0.04,29.38,38.25,34.48
12.12.22,17:00:01,0.74,0.08,0.05,13.61,12.53,10.62
12.12.22,18:00:01,0.74,0.09,0.05,2.17,0.91,0.51
12.12.22,19:00:01,0.74,0.09,0.05,1.86,0.72,0.38
12.12.22,20:00:01,0.74,0.09,0.05,1.71,0.64,0.33
12.12.22,21:00:01,0.74,0.09,0.05,1.31,0.50,0.25
12.12.22,22:00:01,0.74,0.09,0.05,0.96,0.41,0.18
12.12.22,23:00:01,0.74,0.09,0.05,0.84,0.37,0.15
13.12.22,00:00:01,0.74,0.09,0.05,0.84,0.36,0.14
13.12.22,01:00:01,0.74,0.09,0.05,0.94,0.38,0.15
13.12.22,02:00:01,0.74,0.09,0.05,0.93,0.38,0.15
13.12.22,03:00:01,0.74,0.09,0.05,0.74,0.33,0.12
13.12.22,04:00:01,0.74,0.09,0.05,0.59,0.31,0.10
13.12.22,05:00:01,0.74,0.09,0.05,0.30,0.23,0.05
13.12.22,06:00:01,0.74,0.09,0.05,0.22,0.21,0.04
13.12.22,07:00:01,0.74,0.09,0.05,0.21,0.21,0.10
13.12.22,08:00:01,0.74,0.09,0.05,12.46,12.00,10.49
13.12.22,09:00:01,0.69,0.09,0.05,29.49,37.28,33.80
13.12.22,10:00:02,0.53,0.08,0.05,30.32,40.28,36.89
13.12.22,11:00:01,0.50,0.08,0.05,31.37,41.72,38.29
13.12.22,12:00:01,0.27,0.08,0.04,30.76,41.63,38.00
13.12.22,13:00:01,0.04,0.09,0.05,30.97,41.64,38.06
13.12.22,14:00:01,0.15,0.08,0.04,30.99,41.72,38.05
13.12.22,15:00:01,0.41,0.08,0.04,30.08,41.58,37.78
13.12.22,16:00:01,0.69,0.08,0.04,29.46,38.21,34.88
13.12.22,17:00:01,0.74,0.09,0.04,10.09,11.46,9.08
13.12.22,18:00:01,0.74,0.09,0.05,0.01,0.25,0.00
13.12.22,19:00:01,0.74,0.09,0.05,0.00,0.24,0.00
13.12.22,20:00:01,0.74,0.09,0.05,0.01,0.25,0.00
13.12.22,21:00:01,0.74,0.09,0.05,0.01,0.25,0.00
13.12.22,22:00:02,0.74,0.09,0.05,0.07,0.26,0.00
13.12.22,23:00:01,0.74,0.09,0.04,0.12,0.25,0.00
14.12.22,00:00:01,0.74,0.09,0.05,0.13,0.25,0.00
14.12.22,01:00:01,0.74,0.09,0.05,0.16,0.27,0.00
14.12.22,02:00:01,0.74,0.08,0.05,0.24,0.30,0.00
14.12.22,03:00:01,0.74,0.09,0.05,0.28,0.33,0.00
14.12.22,05:00:01,0.74,0.09,0.05,0.24,0.33,0.00
14.12.22,06:00:01,0.74,0.08,0.04,0.21,0.34,0.00
14.12.22,07:00:01,0.74,0.09,0.05,0.20,0.35,0.00
14.12.22,08:00:01,0.75,0.09,0.05,12.31,13.60,11.25
14.12.22,09:00:01,0.70,0.08,0.04,28.97,39.41,35.85
14.12.22,10:00:01,0.59,0.08,0.04,29.15,42.42,38.74
14.12.22,11:00:01,0.39,0.08,0.04,26.47,43.09,38.76
14.12.22,12:00:01,0.22,0.08,0.04,31.02,42.63,34.86
14.12.22,13:00:01,0.03,0.08,0.04,32.05,42.29,36.61
14.12.22,14:00:01,0.19,0.08,0.04,30.89,42.07,39.34
14.12.22,15:00:01,0.48,0.08,0.04,30.80,42.28,39.44
14.12.22,16:00:01,0.69,0.08,0.04,29.25,39.52,36.75
14.12.22,17:00:01,0.74,0.08,0.04,11.24,14.06,13.00
14.12.22,18:00:01,0.74,0.09,0.04,0.06,0.33,0.30
14.12.22,19:00:01,0.74,0.08,0.05,0.02,0.31,0.28
14.12.22,20:00:01,0.74,0.09,0.04,0.00,0.30,0.27
14.12.22,21:00:01,0.74,0.08,0.05,0.00,0.29,0.25
14.12.22,22:00:01,0.74,0.08,0.05,0.02,0.30,0.26
14.12.22,23:00:01,0.74,0.08,0.05,0.15,0.34,0.30
15.12.22,00:00:01,0.74,0.08,0.05,0.19,0.34,0.30
15.12.22,01:00:01,0.74,0.08,0.05,0.18,0.33,0.29
15.12.22,02:00:01,0.74,0.09,0.04,0.36,0.38,0.34
15.12.22,03:00:01,0.74,0.08,0.05,0.40,0.36,0.32
15.12.22,04:00:01,0.74,0.08,0.05,0.55,0.38,0.34
15.12.22,05:00:01,0.74,0.08,0.04,0.36,0.27,0.24
15.12.22,06:00:01,0.74,0.08,0.04,0.43,0.29,0.26
15.12.22,07:00:01,0.74,0.09,0.04,0.51,0.32,0.28
15.12.22,08:00:01,0.74,0.09,0.05,5.90,5.01,4.57
15.12.22,09:00:01,0.74,0.08,0.05,27.04,32.87,30.36
15.12.22,10:00:01,0.70,0.08,0.04,29.16,37.14,34.35
15.12.22,11:00:01,0.67,0.08,0.05,28.88,37.85,34.98
15.12.22,12:00:01,0.63,0.08,0.05,29.76,38.65,35.59
15.12.22,13:00:01,0.60,0.08,0.04,28.06,39.24,35.92
15.12.22,14:00:01,0.64,0.08,0.04,28.13,38.78,35.35
15.12.22,15:00:01,0.67,0.08,0.04,26.90,38.56,34.93
15.12.22,16:00:01,0.73,0.08,0.04,24.98,33.76,30.17
15.12.22,17:00:01,0.74,0.08,0.04,6.02,5.27,4.55
15.12.22,18:00:01,0.74,0.09,0.05,0.26,0.15,0.11
15.12.22,19:00:01,0.74,0.09,0.05,0.35,0.19,0.14
15.12.22,21:00:01,0.74,0.09,0.05,0.50,0.25,0.19
15.12.22,23:00:01,0.74,0.09,0.05,0.40,0.20,0.14
16.12.22,00:00:01,0.74,0.09,0.05,0.37,0.18,0.13
16.12.22,01:00:01,0.75,0.09,0.05,0.21,0.13,0.10
16.12.22,02:00:01,0.75,0.09,0.05,0.17,0.12,0.09
16.12.22,03:00:01,0.74,0.09,0.05,0.13,0.11,0.08
16.12.22,04:00:01,0.75,0.09,0.05,0.00,0.06,0.04
16.12.22,05:00:01,0.74,0.09,0.05,0.00,0.06,0.03
16.12.22,06:00:01,0.75,0.09,0.05,0.00,0.07,0.04
16.12.22,07:00:01,0.75,0.09,0.05,0.00,0.08,0.05
16.12.22,08:00:01,0.75,0.09,0.05,6.39,5.28,4.54
16.12.22,09:00:01,0.74,0.09,0.05,26.08,33.51,29.62
16.12.22,10:00:01,0.69,0.09,0.05,25.77,38.14,35.97
16.12.22,11:00:01,0.64,0.09,0.05,25.03,39.12,37.37
16.12.22,12:00:01,0.60,0.09,0.05,25.63,39.66,37.84
16.12.22,13:00:01,0.63,0.08,0.05,25.31,38.90,37.08
16.12.22,14:00:01,0.66,0.09,0.05,22.22,38.27,36.43
16.12.22,15:00:01,0.71,0.08,0.05,24.28,36.82,35.00
16.12.22,16:00:01,0.74,0.09,0.05,22.11,30.00,28.46
16.12.22,17:00:01,0.75,0.09,0.05,4.41,2.97,2.80
16.12.22,18:00:01,0.75,0.09,0.05,0.14,0.10,0.09
16.12.22,19:00:01,0.74,0.09,0.05,0.13,0.11,0.10
16.12.22,20:00:01,0.74,0.09,0.05,0.17,0.11,0.10
16.12.22,21:00:01,0.75,0.09,0.05,0.20,0.12,0.11
16.12.22,22:00:01,0.75,0.09,0.05,0.15,0.10,0.09
16.12.22,23:00:01,0.75,0.09,0.05,0.12,0.09,0.08
17.12.22,00:00:01,0.75,0.09,0.05,0.05,0.08,0.07
17.12.22,01:00:01,0.75,0.09,0.05,0.06,0.09,0.08
17.12.22,02:00:01,0.75,0.09,0.05,0.02,0.08,0.07
17.12.22,03:00:01,0.74,0.09,0.05,0.00,0.07,0.06
17.12.22,04:00:01,0.75,0.09,0.05,0.00,0.08,0.07
17.12.22,06:00:01,0.75,0.09,0.05,0.00,0.07,0.06
17.12.22,07:00:01,0.75,0.10,0.05,0.00,0.05,0.04
17.12.22,08:00:01,0.75,0.09,0.05,1.23,0.77,0.72
17.12.22,09:00:01,0.76,0.09,0.05,20.44,22.52,21.31
17.12.22,10:00:01,0.75,0.09,0.05,24.96,33.28,31.54
17.12.22,11:00:01,0.73,0.09,0.05,21.42,35.44,33.53
17.12.22,12:00:01,0.73,0.09,0.05,22.87,35.65,33.46
17.12.22,13:00:02,0.73,0.09,0.05,22.24,35.82,25.85
17.12.22,14:00:01,0.75,0.09,0.05,26.20,33.16,21.44
17.12.22,15:00:01,0.75,0.09,0.05,28.02,31.88,18.13
17.12.22,17:00:01,0.75,0.09,0.05,10.99,12.27,6.91
17.12.22,18:00:01,0.75,0.09,0.05,0.00,0.06,0.00
17.12.22,19:00:01,0.75,0.09,0.05,0.00,0.06,0.00
17.12.22,20:00:01,0.75,0.09,0.06,0.00,0.05,0.00
